head,relation,tail,label
evt_greeting,AVVIENE_DOPO,evt_decision_to_break_door,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_midnight_knock,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_departure,1
evt_decision_to_break_door,PARTECIPA_COME_SOGGETTO,char_utterson,0
evt_night_journey,AVVIENE_IN,loc_jekyll_room,0
evt_utterson_reflection,AVVIENE_DOPO,evt_escape_plan,0
evt_voice_pleads_mercy,AVVIENE_IN,loc_cabinet,1
evt_double_dose,COME,ESPOSIZIONE,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_hyde_enters_house,0
char_butler,COME,OPPONENTE_ANTAGONISTA,0
evt_reflection,AVVIENE_DOPO,evt_birth,1
evt_origination,AVVIENE_IN,loc_jekyll_room,0
evt_jekyll_promise,PARTECIPA_COME_SOGGETTO,char_utterson,1
evt_final_transformation,AVVIENE_IN,loc_by_street,0
evt_lanyon_rejects_jekyll,AVVIENE_IN,loc_chambers,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_envelope_burned,0
evt_poole_questions_voice,AVVIENE_IN,loc_private_room,0
evt_sunday_walk,AVVIENE_IN,loc_london_street,1
evt_remorse,COME,RIVELAZIONE_SCOPERTA,1
char_driver,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_medicine_orders,0
evt_night_in_chambers,AVVIENE_DOPO,evt_butler_conversation,0
evt_escape_plan,COME,LOTTA_SCONTRO,0
char_utterson,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_jekyll_letter_received,0
evt_jekyll_replies,AVVIENE_DOPO,evt_first_transformation,0
loc_jekyll_hall,COME,SPAZIO_AFFETTIVO,1
char_utterson,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_terror,1
evt_voice_from_cabinet,COME,CAMBIAMENTO_DI_STATO,0
evt_cab_ride,AVVIENE_IN,loc_cellar,0
char_enfield,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_cruelty_to_child,0
char_jekyll,PARTECIPA_COME_DONATORE,evt_utterson_reflection,0
evt_body_discovery,AVVIENE_DOPO,evt_two_months_virtue,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_transformation_back,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_waiting,1
evt_adventure,COME,SACRIFICIO,0
char_maid,PARTECIPA_COME_DESTINATARIO,evt_revelation,0
evt_poole_confession,COME,PREPARAZIONE,0
evt_first_transformation,AVVIENE_IN,loc_jekyll_hall,0
evt_walk,COME,ALLEANZA_PATTO,0
evt_poole_confession,AVVIENE_DOPO,evt_visitor_arrival,0
evt_hyde_dictates,AVVIENE_IN,loc_hotel,0
char_kinsman,PARTECIPA_COME_SOGGETTO,evt_conversation_street,0
char_henry_jekyll,PARTECIPA_COME_SOGGETTO,evt_jekyll_seclusion,0
evt_utterson_jekyll_conversation,AVVIENE_IN,loc_jekyll_house,1
evt_stick_recognition,AVVIENE_IN,loc_streets,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_jekyll_window,0
evt_invitation,AVVIENE_DOPO,evt_murder,0
char_housemaid,COME,AIUTANTE_MAGICO,0
obj_drawer,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_drawer_retrieval,1
evt_conversation_lanyon,COME,RIVELAZIONE_SCOPERTA,1
evt_awakening,AVVIENE_IN,loc_cellar,0
evt_utterson_dinner_jan8,AVVIENE_IN,loc_private_room,0
evt_utterson_visits_lanyon,AVVIENE_IN,loc_cabinet,0
loc_london_street,COME,LA_SOGLIA,0
evt_transformation_court,COME,ESPOSIZIONE,0
evt_stick_recognition,AVVIENE_DOPO,evt_conversation_street,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_jekyll_refusal,1
evt_poole_identifies_hyde,COME,RIVELAZIONE_SCOPERTA,1
evt_window_shut,AVVIENE_IN,loc_window,1
evt_transformation_court,COME,SPOSTAMENTO_VIAGGIO,0
char_hyde,COME,OPPONENTE_ANTAGONISTA,1
evt_utterson_dinner_jan8,AVVIENE_IN,loc_business_room,0
evt_journey_to_jekyll,COME,RIVELAZIONE_SCOPERTA,0
evt_utterson_jekyll_conversation,COME,ALLEANZA_PATTO,0
char_enfield,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_dinner,0
evt_poole_reveals_suspicion,AVVIENE_IN,loc_kitchen,1
loc_open_court,COME,AL_CHIUSO,0
evt_repeated_transformations,COME,PREPARAZIONE,0
evt_final_transformation,AVVIENE_IN,loc_open_court,0
evt_conversation_street,AVVIENE_IN,loc_fireside,0
evt_utterson_reflection,AVVIENE_IN,loc_house,0
char_hyde,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_cab_ride,0
evt_greeting,AVVIENE_IN,loc_private_room,0
evt_footsteps_heard,COME,SACRIFICIO,0
evt_cabinet_refuge,AVVIENE_IN,loc_cabinet,1
char_lanyon,PARTECIPA_COME_SOGGETTO,evt_servants_gathered,0
evt_letter_handed,AVVIENE_IN,loc_by_street_door,0
evt_letter_writing,AVVIENE_IN,loc_hall,0
char_enfield,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_walk,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_drawer_retrieval,0
evt_destruction_papers,AVVIENE_DOPO,evt_sunday_walk,0
evt_terror,AVVIENE_DOPO,evt_utterson_jekyll_conversation,0
char_jekyll,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_transformation_court,0
evt_sunday_walk,COME,RIVELAZIONE_SCOPERTA,0
evt_walk,AVVIENE_IN,loc_hall,0
evt_cruelty,AVVIENE_IN,loc_cabinet,0
evt_jekyll_request,COME,ALLEANZA_PATTO,1
evt_two_months_virtue,AVVIENE_DOPO,evt_choice,1
evt_visitor_arrival,AVVIENE_DOPO,evt_midnight_knock,1
obj_drug,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_sunday_walk,0
evt_murder_danvers,COME,LOTTA_SCONTRO,1
evt_lanyon_rejects_jekyll,COME,TRADIMENTO_ROTTURA,1
evt_utterson_dinner_jan8,AVVIENE_DOPO,evt_news_murder,0
evt_greeting,AVVIENE_DOPO,evt_lanyon_receives_letter,0
char_inspector,PARTECIPA_COME_SOGGETTO,evt_sleep,0
evt_voice_pleads_mercy,AVVIENE_IN,loc_saltlake,0
char_inspector,COME,DONATORE_FORNITORE,0
org_pgaf,PROVIENE_DA,loc_theatre,0
obj_will,COME,OGGETTO_DI_VALORE,1
evt_footsteps_heard,AVVIENE_DOPO,evt_cruelty,0
evt_poole_sees_figure,AVVIENE_IN,loc_surgical_theatre,1
char_kinsman,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,0
evt_mixture_preparation,COME,ALLEANZA_PATTO,0
char_poole,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_hyde_dictates,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_haunting_door,0
char_hyde,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_utterson_jekyll_conversation,1
evt_pleasures_seeking,AVVIENE_DOPO,evt_servants_gathered,0
char_enfield,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_murder_danvers,0
char_enfield,PARTECIPA_COME_SOGGETTO,evt_walk,1
char_hyde,PARTECIPA_COME_SOGGETTO,evt_hyde_dictates,1
evt_conversation_lanyon,AVVIENE_DOPO,evt_mixture_preparation,0
loc_london_street,COME,LA_STRADA,1
evt_police_called,AVVIENE_DOPO,evt_visitor_arrival,0
evt_invitation,AVVIENE_IN,loc_by_street,0
evt_reading_will,COME,CAMBIAMENTO_DI_STATO,0
char_utterson,PARTECIPA_COME_OPPONENTE_RIVALE,evt_visit_jekyll_house,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_temptation_again,1
char_enfield,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_collision,1
evt_voice_from_cabinet,COME,ESPOSIZIONE,0
evt_poole_confession,AVVIENE_DOPO,evt_reading_will,0
char_jekyll,PARTECIPA_COME_AMICO,evt_voice_from_cabinet,0
evt_walk,AVVIENE_IN,loc_bystreet,1
evt_greeting,AVVIENE_DOPO,evt_drug_failure,0
char_girl,PARTECIPA_COME_OPPONENTE_RIVALE,evt_confrontation,0
char_kinsman,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_voice_from_cabinet,0
char_enfield,PARTECIPA_COME_DONATORE,evt_gaze,0
evt_letter_writing,AVVIENE_DOPO,evt_hyde_house_search,0
org_pgaf,COME,SOGGETTO_EROE,0
evt_building_search,AVVIENE_DOPO,evt_adventure,0
evt_voice_from_cabinet,AVVIENE_DOPO,evt_terror,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_letter_reading,0
evt_adventure,COME,ALLEANZA_PATTO,0
evt_stick_recognition,COME,SCONFITTA,0
loc_consulting_room,COME,IL_CASTELLO,0
char_henry_jekyll,COME,SOGGETTO_EROE,1
evt_cruelty_to_child,AVVIENE_IN,loc_dining_room,0
evt_mixture_preparation,AVVIENE_DOPO,evt_poole_questions_voice,0
evt_double_dose,AVVIENE_DOPO,evt_hyde_disappears,0
evt_pleasures_seeking,AVVIENE_DOPO,evt_greeting,0
char_carew,PARTECIPA_COME_SOGGETTO,evt_lanyon_rejects_jekyll,0
loc_by_street_door,COME,LA_SOGLIA,0
char_cheque_drawer,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_poole_confession,0
evt_hyde_dictates,AVVIENE_IN,loc_kitchen,0
org_pgaf,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_collision,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_utterson_reads_letter,1
evt_utterson_visits_jekyll,AVVIENE_DOPO,evt_utterson_informed,0
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_voice_pleads_mercy,0
loc_open_court,COME,RIFUGIO,0
evt_decision_to_break_door,AVVIENE_DOPO,evt_letter_writing,0
evt_utterson_demands_entry,AVVIENE_DOPO,evt_footsteps_heard,1
evt_distribution,AVVIENE_IN,loc_utterson_office,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_voice_pleads_mercy,0
loc_jekyll_room,COME,LA_STRADA,0
char_driver,PARTECIPA_COME_SOGGETTO,evt_hotel_arrival,0
evt_revelation,AVVIENE_IN,loc_kitchen,0
evt_cruelty,AVVIENE_DOPO,evt_double_dose,0
evt_jekyll_dinner,AVVIENE_IN,loc_dining_room,1
evt_poole_identifies_hyde,COME,LOTTA_SCONTRO,0
char_hyde,PARTECIPA_COME_DONATORE,evt_cheque_payment,1
evt_hotel_arrival,COME,ALLEANZA_PATTO,0
char_jekyll,PARTECIPA_COME_DONATORE,evt_poole_confession,0
char_aged_gentleman,PARTECIPA_COME_SOGGETTO,evt_decision_to_break_door,0
loc_jekyll_house,COME,LA_STRADA,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_murder_danvers,0
char_cheque_drawer,PARTECIPA_COME_SOGGETTO,evt_bank_account,0
loc_by_street,COME,LA_STRADA,1
char_poole,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_jekyll_refusal,0
evt_utterson_identifies_body,COME,RIVELAZIONE_SCOPERTA,0
evt_jekyll_seclusion,COME,ESPOSIZIONE,0
loc_cellar,COME,ALL_APERTO,0
evt_poole_confession,COME,RIVELAZIONE_SCOPERTA,1
evt_utterson_demands_entry,COME,LOTTA_SCONTRO,1
char_utterson,PARTECIPA_COME_DONATORE,char_jekyll,0
evt_lanyon_death,COME,ALLEANZA_PATTO,0
person_hart,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_medicine_orders,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_waiting_in_theatre,0
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_dinner,0
obj_powders,COME,SOGGETTO_EROE,0
char_doctor,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_medicine_orders,0
evt_haunting_door,COME,ALLEANZA_PATTO,0
evt_terror,AVVIENE_IN,loc_streets,0
evt_remorse,AVVIENE_DOPO,evt_distribution,0
evt_hyde_dictates,AVVIENE_DOPO,evt_first_transformation,0
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_utterson_opens_envelope,0
loc_chambers,COME,IL_CASTELLO,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_lanyon_receives_letter,1
evt_woman_encounter,COME,ALLEANZA_PATTO,0
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_night_journey,0
evt_cabinet_refuge,AVVIENE_DOPO,evt_distribution,0
evt_walk,AVVIENE_DOPO,evt_letter_reading,0
char_cook,PARTECIPA_COME_SOGGETTO,evt_walk,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_visit_jekyll_house,0
evt_encounter_hyde,AVVIENE_IN,loc_court,0
evt_jekyll_refusal,AVVIENE_IN,loc_jekyll_house,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_journey_to_jekyll,0
evt_jekyll_confined,AVVIENE_IN,loc_cellar,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_signature,0
char_bradshaw,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_pleasures_seeking,0
evt_dinner,COME,SACRIFICIO,0
char_guest,PARTECIPA_COME_SOGGETTO,evt_two_months_virtue,0
evt_jekyll_window,AVVIENE_DOPO,evt_destruction_papers,0
evt_butler_conversation,PARTECIPA_COME_SOGGETTO,evt_utterson_visits_lanyon,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_envelope_burned,1
loc_bank,COME,LA_SOGLIA,0
evt_visit_jekyll_house,COME,SPOSTAMENTO_VIAGGIO,1
evt_bank_account,COME,LOTTA_SCONTRO,0
obj_confession,PARTECIPA_COME_SOGGETTO,evt_jekyll_seclusion_deepens,0
evt_mirror_moment,AVVIENE_IN,loc_bedroom,1
char_old_woman,PARTECIPA_COME_SOGGETTO,evt_revelation,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_lanyon_meeting,1
obj_confession,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_body_discovery,0
char_butler,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_conversation_street,0
loc_study,COME,CAMPO_DI_BATTAGLIA,0
char_girl,PARTECIPA_COME_SOGGETTO,evt_transformation_back,0
evt_cab_ride,AVVIENE_DOPO,evt_waiting,1
evt_hyde_dictates,AVVIENE_DOPO,evt_letter_handed,1
evt_confrontation,AVVIENE_DOPO,evt_two_months_virtue,0
evt_conversation_lanyon,COME,SPOSTAMENTO_VIAGGIO,0
evt_remorse,AVVIENE_DOPO,evt_utterson_demands_entry,0
loc_jekyll_house,COME,LA_STRADA,0
evt_utterson_visits_jekyll,COME,PREPARAZIONE,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_confrontation,0
evt_transformation_court,AVVIENE_DOPO,evt_jekyll_letter_received,0
evt_utterson_jekyll_conversation,PARTECIPA_COME_OPPONENTE_RIVALE,char_utterson,0
loc_house,COME,LA_STRADA,0
evt_voice_from_cabinet,COME,CAMBIAMENTO_DI_STATO,0
evt_reflection,AVVIENE_DOPO,evt_conversation_street,0
char_doctor,COME,DESTINANTE_MANDANTE,0
evt_bank_visit,AVVIENE_DOPO,evt_repeated_transformations,0
char_utterson,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_bank_account,0
evt_utterson_visits_lanyon,AVVIENE_DOPO,evt_jekyll_confined,1
evt_cabinet_refuge,AVVIENE_DOPO,evt_reading_will,0
evt_transformation_discovery,AVVIENE_IN,loc_jekyll_room,1
char_enfield,PARTECIPA_COME_SOGGETTO,evt_journey_to_jekyll,0
obj_book,PARTECIPA_COME_SOGGETTO,evt_utterson_reads_letter,0
evt_double_dose,AVVIENE_DOPO,evt_confrontation,0
evt_cabinet_refuge,AVVIENE_DOPO,evt_revelation,0
obj_powders,PARTECIPA_COME_SOGGETTO,evt_cruelty,0
loc_yard,COME,SPAZIO_AFFETTIVO,0
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_envelope_discovery,0
evt_encounter_hyde,AVVIENE_IN,loc_open_court,0
evt_jekyll_promise,PARTECIPA_COME_SOGGETTO,char_jekyll,1
evt_confrontation,COME,ALLEANZA_PATTO,0
evt_creation_pgaf,AVVIENE_IN,loc_hall,0
char_henry_jekyll,PARTECIPA_COME_DONATORE,evt_reverse_transformation,0
loc_fairbanks,COME,AL_CHIUSO,1
evt_utterson_visits_jekyll,AVVIENE_IN,loc_saltlake,0
evt_birth,AVVIENE_DOPO,evt_utterson_jekyll_conversation,0
char_lanyon,PARTECIPA_COME_SOGGETTO,evt_discovery,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_invitation,0
evt_signature,AVVIENE_DOPO,evt_collision,0
evt_reading_will,AVVIENE_IN,loc_consulting_room,0
evt_return_to_jekyll,AVVIENE_DOPO,evt_murder,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_hotel_arrival,1
char_driver,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_house_preparation,0
obj_book,COME,OGGETTO_DI_VALORE,0
evt_terror,AVVIENE_DOPO,evt_origination,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_two_months_virtue,1
evt_jekyll_confined,COME,RIVELAZIONE_SCOPERTA,0
evt_return_to_jekyll,AVVIENE_DOPO,evt_utterson_jekyll_conversation,0
evt_poole_identifies_hyde,AVVIENE_DOPO,evt_visit_lanyon,0
char_utterson,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_jekyll_promise,0
loc_jekyll_laboratory,COME,LA_STRADA,0
evt_reverse_transformation,COME,PREPARAZIONE,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_poole_identifies_hyde,1
char_butler,COME,AIUTANTE_MAGICO,1
evt_remorse,AVVIENE_DOPO,evt_remorse,0
loc_thoroughfare,COME,AL_CHIUSO,0
evt_lanyon_rejects_jekyll,AVVIENE_DOPO,evt_jekyll_request,0
evt_transformation_back,AVVIENE_DOPO,evt_poole_identifies_hyde,0
evt_destruction_papers,AVVIENE_DOPO,evt_murder,1
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_discovery,0
loc_hall,COME,LA_SOGLIA,0
evt_window_shut,AVVIENE_DOPO,evt_midnight_knock,0
evt_voice_from_cabinet,AVVIENE_IN,loc_fairbanks,0
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_redemption,0
evt_servants_gathered,AVVIENE_IN,loc_utterson_office,0
char_enfield,PARTECIPA_COME_SOGGETTO,evt_departure,1
loc_jekyll_room,COME,AL_CHIUSO,1
evt_letter_reading,AVVIENE_DOPO,,1
person_hart,PARTECIPA_COME_DESTINANTE,evt_utterson_dinner_jan8,0
evt_cruelty_to_child,COME,ALLEANZA_PATTO,0
obj_drawer,COME,DESTINATARIO_BENEFICIARIO,0
evt_building_search,AVVIENE_IN,loc_door,0
char_aged_gentleman,PARTECIPA_COME_SOGGETTO,evt_escape_plan,0
evt_awakening,AVVIENE_IN,loc_back_passage,0
evt_cruelty,COME,SPOSTAMENTO_VIAGGIO,0
evt_lanyon_funeral,COME,RIVELAZIONE_SCOPERTA,0
evt_jekyll_request,COME,RIVELAZIONE_SCOPERTA,0
evt_confrontation,AVVIENE_DOPO,evt_lanyon_receives_letter,0
evt_birth,AVVIENE_IN,loc_lanyon_house,0
evt_hotel_arrival,AVVIENE_IN,loc_hotel,1
char_cheque_drawer,COME,DESTINATARIO_BENEFICIARIO,0
evt_cab_ride,AVVIENE_IN,loc_soho_room,0
evt_utterson_writes_jekyll,AVVIENE_DOPO,evt_hotel_arrival,0
char_lanyon,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_hyde_house_search,0
char_carew,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_poole_visit,0
loc_back_passage,COME,LA_STRADA,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_drug_creation,0
obj_drug,PARTECIPA_COME_DONATORE,evt_utterson_opens_envelope,0
evt_return_home,AVVIENE_DOPO,evt_door_opening,0
evt_jekyll_seclusion_deepens,AVVIENE_IN,loc_window,0
char_jekyll,PARTECIPA_COME_DESTINANTE,evt_jekyll_replies,0
evt_confrontation,AVVIENE_IN,loc_web,0
char_edward_hyde,PARTECIPA_COME_SOGGETTO,evt_pleasures_seeking,1
evt_cabinet_refuge,AVVIENE_IN,loc_cavendish_square,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_destruction_papers,0
evt_pleasures_seeking,COME,SACRIFICIO,0
char_hyde,PARTECIPA_COME_DONATORE,evt_letter_writing,0
evt_utterson_opens_envelope,AVVIENE_IN,loc_utterson_office,1
evt_preparation_for_attack,AVVIENE_IN,loc_fairbanks,0
char_butler,PARTECIPA_COME_DONATORE,evt_payment,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_lanyon_funeral,0
evt_mirror_moment,AVVIENE_DOPO,evt_door_opening,0
evt_utterson_summoned,AVVIENE_IN,loc_jekyll_hall,0
obj_drug,PARTECIPA_COME_DESTINANTE,evt_drug_failure,0
evt_arrival_at_house,AVVIENE_DOPO,evt_footsteps_heard,0
char_servants,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_terror,0
loc_by_street,COME,ALL_APERTO,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_preparation_for_attack,1
evt_utterson_dinner_jan8,COME,SPOSTAMENTO_VIAGGIO,0
evt_awakening,COME,PREDICAMENTO,0
evt_cheque_payment,AVVIENE_DOPO,evt_murder,0
evt_hyde_house_search,AVVIENE_IN,loc_regent_park,0
evt_letter_reading,COME,SPOSTAMENTO_VIAGGIO,0
evt_relapse,AVVIENE_DOPO,evt_two_months_virtue,1
evt_poole_confession,AVVIENE_DOPO,,0
evt_greeting,AVVIENE_DOPO,evt_utterson_informed,0
char_poole,COME,DESTINANTE_MANDANTE,0
evt_lanyon_meeting,COME,LOTTA_SCONTRO,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_relapse,1
char_utterson,COME,SOGGETTO_EROE,1
org_pgaf,PARTECIPA_COME_SOGGETTO,evt_letter_reading,0
evt_confrontation,AVVIENE_DOPO,evt_cruelty,1
char_cheque_drawer,PARTECIPA_COME_SOGGETTO,evt_drawer_retrieval,0
evt_poole_confession,AVVIENE_IN,loc_fireside,1
char_jekyll,PROVIENE_DA,loc_fairbanks,0
evt_utterson_jekyll_conversation,AVVIENE_DOPO,evt_utterson_writes_jekyll,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_visit_lanyon,0
char_utterson,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_door_breaking,0
evt_awakening,AVVIENE_DOPO,evt_adventure,1
org_pgaf,COME,OGGETTO_DI_VALORE,0
evt_remorse,COME,SACRIFICIO,0
loc_lane,COME,SPAZIO_AFFETTIVO,0
evt_window_shut,AVVIENE_DOPO,evt_butler_conversation,0
evt_reading_will,AVVIENE_DOPO,evt_sleep,0
evt_reading_will,AVVIENE_IN,loc_soho_room,0
evt_final_statement,AVVIENE_IN,loc_door,0
char_hyde,PARTECIPA_COME_OPPONENTE_RIVALE,evt_murder_danvers,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_servants_gathered,0
evt_encounter_hyde,AVVIENE_DOPO,evt_waiting_in_theatre,0
evt_letter_writing,AVVIENE_DOPO,evt_stick_recognition,0
evt_jekyll_dinner,AVVIENE_DOPO,evt_jekyll_refusal,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_jekyll_seclusion_deepens,0
evt_mirror_moment,AVVIENE_IN,loc_police_station,0
char_edward_hyde,COME,DESTINANTE_MANDANTE,0
evt_examination,AVVIENE_DOPO,evt_waiting,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_medicine_orders,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_jekyll_promise,0
char_enfield,PARTECIPA_COME_SOGGETTO,evt_hyde_enters_house,0
evt_discovery,COME,LOTTA_SCONTRO,0
evt_encounter_hyde,COME,RIVELAZIONE_SCOPERTA,1
evt_transformation,COME,SPOSTAMENTO_VIAGGIO,0
evt_confrontation,AVVIENE_DOPO,evt_lanyon_rejects_jekyll,0
evt_sleepless_night,AVVIENE_DOPO,evt_reflection,0
evt_discovery,AVVIENE_DOPO,evt_transformation,0
loc_court,COME,LA_SOGLIA,0
evt_will_creation,COME,ESPOSIZIONE,0
char_woman,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_woman_encounter,0
evt_walk,AVVIENE_IN,loc_anatomical_theatre,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_mixture_preparation,0
evt_window_shut,AVVIENE_IN,loc_surgical_theatre,0
loc_lanyon_house,COME,AL_CHIUSO,0
char_poole,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_choice,0
evt_hyde_house_search,AVVIENE_DOPO,evt_reading_will,0
evt_building_search,COME,SPOSTAMENTO_VIAGGIO,0
evt_visit_lanyon,COME,ESPOSIZIONE,0
char_henry_jekyll,COME,DONATORE_FORNITORE,0
evt_gaze,AVVIENE_IN,loc_london,0
char_utterson,PARTECIPA_COME_DESTINANTE,evt_arrival_at_house,0
evt_drawer_retrieval,AVVIENE_IN,loc_square,0
char_enfield,PROVIENE_DA,loc_fairbanks,0
evt_invitation,AVVIENE_DOPO,evt_utterson_dinner_jan8,0
char_woman,PARTECIPA_COME_SOGGETTO,evt_adventure,0
char_utterson,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_hyde_house_search,1
char_lanyon,PARTECIPA_COME_OPPONENTE_RIVALE,evt_relapse,0
evt_examination,COME,SPOSTAMENTO_VIAGGIO,0
evt_transformation_back,COME,CAMBIAMENTO_DI_STATO,1
evt_final_transformation,AVVIENE_IN,loc_bank,0
evt_murder_danvers,AVVIENE_DOPO,evt_conversation_street,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_cruelty,1
evt_destruction_papers,AVVIENE_DOPO,evt_visit_jekyll_house,0
evt_woman_encounter,AVVIENE_DOPO,evt_drug_failure,0
evt_revelation,AVVIENE_DOPO,evt_reverse_transformation,0
evt_lanyon_death,COME,ESPOSIZIONE,0
evt_gaze,AVVIENE_IN,loc_cabinet,0
org_pg,PARTECIPA_COME_OPPONENTE_RIVALE,evt_repeated_transformations,0
char_jekyll,PARTECIPA_COME_DESTINANTE,evt_utterson_visits_jekyll,0
char_jekyll,PARTECIPA_COME_OPPONENTE_RIVALE,evt_jekyll_window,0
evt_preparation_for_attack,AVVIENE_DOPO,evt_decision_to_break_door,1
evt_preparation_for_attack,COME,SPOSTAMENTO_VIAGGIO,0
evt_choice,AVVIENE_IN,loc_cavendish_square,0
evt_cruelty_to_child,AVVIENE_IN,loc_hyde_house,0
evt_utterson_visits_lanyon,PARTECIPA_COME_SOGGETTO,char_utterson,0
evt_jekyll_replies,AVVIENE_DOPO,evt_letter_writing,0
char_enfield,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_sunday_walk,1
char_henry_jekyll,PARTECIPA_COME_SOGGETTO,evt_waiting_in_theatre,0
char_girl,COME,DESTINANTE_MANDANTE,0
char_lanyon,PARTECIPA_COME_DESTINANTE,evt_utterson_dinner_jan8,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_awakening,0
char_edward_hyde,PARTECIPA_COME_SOGGETTO,evt_discovery,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_jekyll_seclusion_deepens,0
obj_book,COME,OGGETTO_DI_VALORE,0
char_lanyon,COME,OGGETTO_DI_VALORE,0
evt_jekyll_dinner,PARTECIPA_COME_DONATORE,char_utterson,0
evt_murder_danvers,AVVIENE_DOPO,evt_mirror_moment,0
char_jekyll,PARTECIPA_COME_OPPONENTE_RIVALE,evt_lanyon_rejects_jekyll,0
evt_letter_writing,AVVIENE_IN,loc_court,0
evt_voice_pleads_mercy,AVVIENE_IN,loc_regent_park,0
